Make,Model,Year,Count,Page_Link
BMW,i3,2013,1,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c37000&entitySelectingHelper.selectedEntity2=c27145&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2017,79,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c41678&entitySelectingHelper.selectedEntity2=c49008&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2018,133,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c41678&entitySelectingHelper.selectedEntity2=c49008&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2017,79,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c37808&entitySelectingHelper.selectedEntity2=c41678&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2016,109,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c37808&entitySelectingHelper.selectedEntity2=c41678&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2015,91,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c32517&entitySelectingHelper.selectedEntity2=c37808&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2016,109,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c32517&entitySelectingHelper.selectedEntity2=c37808&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2015,91,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c25803&entitySelectingHelper.selectedEntity2=c32517&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2014,198,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c25803&entitySelectingHelper.selectedEntity2=c32517&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2013,164,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c33149&entitySelectingHelper.selectedEntity2=c25803&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2014,198,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c33149&entitySelectingHelper.selectedEntity2=c25803&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2010,76,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c36713&entitySelectingHelper.selectedEntity2=c28025&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2009,6,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c36713&entitySelectingHelper.selectedEntity2=c28025&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2011,117,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c27485&entitySelectingHelper.selectedEntity2=c26252&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2012,154,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c27485&entitySelectingHelper.selectedEntity2=c26252&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2011,117,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c28025&entitySelectingHelper.selectedEntity2=c27485&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2010,76,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c28025&entitySelectingHelper.selectedEntity2=c27485&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,595C,2017,7,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c42245&entitySelectingHelper.selectedEntity2=c49366&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,595C,2018,4,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c42245&entitySelectingHelper.selectedEntity2=c49366&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
AC,Cobra,2002,1,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c26496&entitySelectingHelper.selectedEntity2=c34841&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
AC,Cobra,2000,1,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c26496&entitySelectingHelper.selectedEntity2=c34841&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,595C,2017,7,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c41689&entitySelectingHelper.selectedEntity2=c42245&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,595C,2016,3,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c41689&entitySelectingHelper.selectedEntity2=c42245&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,500C,2018,5,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c49309&entitySelectingHelper.selectedEntity2=c51987&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,500C,2019,4,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c49309&entitySelectingHelper.selectedEntity2=c51987&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,500C,2017,1,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c42188&entitySelectingHelper.selectedEntity2=c49309&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,500C,2018,5,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c42188&entitySelectingHelper.selectedEntity2=c49309&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,500C,2016,8,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c38922&entitySelectingHelper.selectedEntity2=c42188&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,500C,2017,1,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c38922&entitySelectingHelper.selectedEntity2=c42188&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,500C,2015,13,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c28955&entitySelectingHelper.selectedEntity2=c38922&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,500C,2016,8,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c28955&entitySelectingHelper.selectedEntity2=c38922&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2013,164,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c26252&entitySelectingHelper.selectedEntity2=c33149&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
BMW,X1,2012,154,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c26252&entitySelectingHelper.selectedEntity2=c33149&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,124,2018,51,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c49294&entitySelectingHelper.selectedEntity2=c52121&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,124,2019,8,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c49294&entitySelectingHelper.selectedEntity2=c52121&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,124,2018,51,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c41734&entitySelectingHelper.selectedEntity2=c49294&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,124,2017,17,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c41734&entitySelectingHelper.selectedEntity2=c49294&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,595,2018,52,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c49318&entitySelectingHelper.selectedEntity2=c51514&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,595,2019,14,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c49318&entitySelectingHelper.selectedEntity2=c51514&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,595,2016,35,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c41763&entitySelectingHelper.selectedEntity2=c42287&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,595,2017,42,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c41763&entitySelectingHelper.selectedEntity2=c42287&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,124,2017,17,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c41808&entitySelectingHelper.selectedEntity2=c41734&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,124,2016,3,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c41808&entitySelectingHelper.selectedEntity2=c41734&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,595,2017,42,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c42287&entitySelectingHelper.selectedEntity2=c49318&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
Abarth,595,2018,52,https://www.cargurus.co.uk/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageModel&newSearchFromOverviewPage=true&inventorySearchWidgetType=AUTO&entitySelectingHelper.selectedEntity=c42287&entitySelectingHelper.selectedEntity2=c49318&zip=WC2N+5DU&distance=660&searchChanged=true&modelChanged=false&filtersModified=true
